636480	1396		
636659	179		
637109	450		
637652	543		
637666	14		
639282	1616		
639514	232		
640166	652		
640688	522		
641554	866		
644270	2716		
645250	980		
648020	2770		
649037	1017		
649205	168		
652280	3075		
652583	303		
653620	1037		
654510	890		
654628	118		
657083	2455		
657179	96		
657461	282		
660388	2927		
660470	82		
662692	2222		
663277	585		
663548	271		
663755	207		
664185	430		
665475	1290		
666236	761		
666299	63		
667874	1575		
668767	893		
669312	545		
669349	37		
669581	232		
670830	1249		
671784	954		
675195	3411		
677117	1922		
678082	965		
682189	4107		
682340	151		
684766	2426		
685424	658		
686982	1558		
688799	1817		
690544	1745		
690613	69		
692523	1910		
693027	504		
693065	38		
693068	3		
693094	26		
694431	1337		
694919	488		
696210	1291		
696602	392		
697702	1100		
703211	5509		
708291	5080		
708332	41		
708419	87		
708949	530		
710717	1768		
711061	344		
711936	875		
714936	3000		
717177	2241		
717742	565		
718013	271		
719166	1153		
719718	552		
721810	2092		
723023	1213		
723744	721		
724864	1120		
726040	1176		
726674	634		
730286	3612		
731136	850		
732867	1731		
732974	107		
734593	1619		
735225	632		
735291	66		
736071	780		
736421	350		
737401	980		
737957	556		
738498	541		
739139	641		
741182	2043		
741861	679		
743475	1614		
744457	982		
744634	177		
748372	3738		
751037	2665		
752172	1135		
752380	208		
752998	618		
754902	1904		
756389	1487		
758990	2601		
759045	55		
759443	398		
761735	2292		
763013	1278		
763209	196		
763663	454		
764512	849		
765445	933		
767280	1835		
767885	605		
768854	969		
769210	356		
769637	427		
770171	534		
770483	312		
771431	948		
773480	2049		
774225	745		
774547	322		
774888	341		
775679	791		
777746	2067		
778946	1200		
780107	1161		
780640	533		
782044	1404		
784179	2135		
785134	955		
785984	850		
788611	2627		
789208	597		
792223	3015		
793062	839		
793142	80		
794051	909		
796464	2413		
798657	2193		
799210	553		
800287	1077		
800315	28		
801323	1008		
801447	124		
801503	56		
802808	1305		
803190	382		
803521	331		
803769	248		
807428	3659		
809924	2496		
810157	233		
810336	179		
810361	25		
810945	584		
811233	288		
813404	2171		
813722	318		
814975	1253		
815055	80		
819417	4362		
820730	1313		
821375	645		
822152	777		
822506	354		
823334	828		
825659	2325		
826076	417		
828193	2117		
828475	282		
830813	2338		
831013	200		
833463	2450		
834750	1287		
835522	772		
836128	606		
836366	238		
836630	264		
836694	64		
837636	942		
837797	161		
838422	625		
839187	765		
840199	1012		
842209	2010		
842368	159		
844384	2016		
844774	390		
845666	892		
845734	68		
846474	740		
846717	243		
846742	25		
850159	3417		
852220	2061		
855038	2818		
855123	85		
857307	2184		
858819	1512		
860947	2128		
861246	299		
862527	1281		
864714	2187		
864811	97		
864870	59		
865172	302		
865798	626		
867589	1791		
868256	667		
868703	447		
871317	2614		
871711	394		
871991	280		
872051	60		
873413	1362		
873804	391		
876091	2287		
877778	1687		
877904	126		
879978	2074		
881738	1760		
885022	3284		
887560	2538		
887733	173		
887875	142		
889792	1917		
893271	3479		
893881	610		
894205	324		
894654	449		
895378	724		
896888	1510		
897332	444		
898063	731		
898440	377		
898852	412		
899614	762		
901386	1772		
903072	1686		
903500	428		
906011	2511		
906562	551		
906825	263		
908306	1481		
909487	1181		
910328	841		
911548	1220		
912286	738		
912387	101		
912391	4		
912478	87		
914419	1941		
915113	694		
915313	200		
915471	158		
915592	121		
916775	1183		
917542	767		
917552	10		
922003	4451		
922872	869		
923756	884		
923930	174		
924163	233		
928107	3944		
931927	3820		
932121	194		
932500	379		
932956	456		
933694	738		
934416	722		
934480	64		
936204	1724		
936236	32		
936297	61		
937324	1027		
938887	1563		
940403	1516		
940432	29		
942377	1945		
942793	416		
943278	485		
943320	42		
943729	409		
944376	647		
945221	845		
946010	789		
946722	712		
947100	378		
947697	597		
947984	287		
948201	217		
948644	443		
948841	197		
949522	681		
951155	1633		
952826	1671		
953465	639		
957796	4331		
957799	3		
959152	1353		
960218	1066		
962788	2570		
963211	423		
963997	786		
964841	844		
965640	799		
966746	1106		
967776	1030		
968406	630		
969114	708		
970778	1664		
973270	2492		
973419	149		
974361	942		
978088	3727		
978462	374		
981703	3241		
982812	1109		
983401	589		
985968	2567		
986646	678		
987743	1097		
988089	346		
988856	767		
989981	1125		
991279	1298		
992784	1505		
993224	440		
995113	1889		
995829	716		
996889	1060		
997243	354		
997728	485		
998525	797		
998928	403		
999878	950		
1001318	1440		
1002945	1627		
1004253	1308		
1005141	888		
1005493	352		
1005818	325		
1006349	531		
1006994	645		
1007283	289		
1007523	240		
1008272	749		
1009561	1289		
1011193	1632		
1011783	590		
1013087	1304		
1014300	1213		
1015374	1074		
1015696	322		
1016647	951		
1016674	27		
1018389	1715		
1018832	443		
1020122	1290		
1020741	619		
1023623	2882		
1024377	754		
1028645	4268		
1029153	508		
1029358	205		
1030388	1030		
1031577	1189		
1033984	2407		
1034287	303		
1034328	41		
1037855	3527		
1038096	241		
1038434	338		
1039365	931		
1046512	7147	+	
1049540	3028		
1051152	1612		
1052420	1268		
1053141	721		
1054239	1098		
1055894	1655		
1056837	943		
1057229	392		
1057397	168		
1059517	2120		
1060424	907		
1060808	384		
1061370	562		
1061440	70		
1062188	748		
1062797	609		
1062979	182		
1063419	440		
1063892	473		
1065042	1150		
1066496	1454		
1068368	1872		
1068939	571		
1069056	117		
1070255	1199		
1072490	2235		
1074198	1708		
1074528	330		
1074544	16		
1074559	15		
1074923	364		
1076891	1968		
1076905	14		
1077973	1068		
1078756	783		
1082245	3489		
1082626	381		
1082820	194		
1083300	480		
1083811	511		
1084312	501		
1084385	73		
1084467	82		
1084602	135		
1085279	677		
1086280	1001		
1088543	2263		
1088660	117		
1089984	1324		
1091481	1497		
1092582	1101		
1093716	1134		
1095061	1345		
1095256	195		
1096200	944		
1096340	140		
1096572	232		
1097315	743		
1097421	106		
1097428	7		
1100324	2896		
1101459	1135		
1101580	121		
1102637	1057		
1105248	2611		
1105408	160		
1105727	319		
1106051	324		
1106961	910		
1107206	245		
1108647	1441		
1110084	1437		
1111617	1533		
1113312	1695		
1114889	1577		
1114917	28		
1115143	226		
1115975	832		
1116746	771		
1117070	324		
1117619	549		
1118910	1291		
1120901	1991		
1121515	614		
1122372	857		
1123337	965		
1126566	3229		
1127251	685		
1127546	295		
1127827	281		
1129276	1449		
1129618	342		
1130023	405		
1130188	165		
1131962	1774		
1133336	1374		
1133449	113		
1133810	361		
1133977	167		
1134334	357		
1136039	1705		
1136584	545		
1137435	851		
1137647	212		
1138933	1286		
1139457	524		
1140464	1007		
1140864	400		
1141316	452		
1142736	1420		
1143300	564		
1143572	272		
1144312	740		
1146021	1709		
1146603	582		
1146709	106		
1147050	341		
1147175	125		
1147398	223		
1148680	1282		
1149350	670		
1150136	786		
1151153	1017		
1152930	1777		
1153965	1035		
1157030	3065		
1157057	27		
1157360	303		
1158833	1473		
1160482	1649		
1161668	1186		
1162354	686		
1163764	1410		
1166093	2329		
1166831	738		
1167074	243		
1168882	1808		
1169911	1029		
1170160	249		
1170252	92		
1171068	816		
1171530	462		
1172237	707		
1174339	2102		
1175072	733		
1175947	875		
1176586	639		
1176922	336		
1177187	265		
1177514	327		
1178823	1309		
1180472	1649		
1181750	1278		
1181983	233		
1182281	298		
1184088	1807		
1184976	888		
1185292	316		
1187316	2024		
1188260	944		
1190065	1805		
1191014	949		
1191788	774		
1192247	459		
1193321	1074		
1194836	1515		
1195553	717		
1195936	383		
1196766	830		
1197977	1211		
1198260	283		
1199911	1651		
1200071	160		
1203513	3442		
1203977	464		
1204025	48		
1205134	1109		
1205498	364		
1205601	103		
1206990	1389		
1208579	1589		
1210372	1793		
1213478	3106		
1214834	1356		
1214865	31		
1216417	1552		
1217290	873		
1217445	155		
1217767	322		
1219386	1619		
1220793	1407		
1220824	31		
1221974	1150		
1224056	2082		
1225830	1774		
1226015	185		
1229501	3486		
1229631	130		
1231844	2213		
1232251	407		
1232714	463		
1233899	1185		
1234727	828		
1235452	725		
1236047	595		
1236313	266		
1239895	3582		
1241114	1219		
1241599	485		
1241634	35		
1242126	492		
1244006	1880		
1244160	154		
1244838	678		
1245471	633		
1246235	764		
1246278	43		
1246478	200		
1246859	381		
1247174	315		
1248766	1592		
1248847	81		
1249747	900		
1250172	425		
1250593	421		
1255490	4897		
1255932	442		
1257571	1639		
1257932	361		
1262283	4351		
1263347	1064		
1264725	1378		
1266027	1302		
1266372	345		
1266977	605		
1268406	1429		
1268683	277		
1268750	67		
1269229	479		
1273118	3889		
1274637	1519		
1275971	1334		
1276838	867		
1277116	278		
1277703	587		
1277893	190		
1279132	1239		
1280477	1345		
1280885	408		
1281138	253		
1281139	1		
1282798	1659		
1284096	1298		
1284271	175		
1286538	2267		
1287139	601		
1287399	260		
1287732	333		
1291192	3460		
1293621	2429		
1295442	1821		
1297199	1757		
1297421	222		
1297931	510		
1300088	2157		
1303371	3283		
1304844	1473		
1305243	399		
1305952	709		
1306202	250		
1306221	19		
1306373	152		
1306641	268		
1307462	821		
1309337	1875		
1309349	12		
1309452	103		
1310279	827		
1310311	32		
1311900	1589		
1312038	138		
1313678	1640		
1315342	1664		
1315425	83		
1315593	168		
1316079	486		
1319066	2987		
1319124	58		
1319152	28		
1319529	377		
1319763	234		
1320104	341		
1320953	849		
1321897	944		
1322018	121		
1325161	3143		
1325867	706		
1326471	604		
1327038	567		
1327376	338		
1327464	88		
1328739	1275		
1328934	195		
1329393	459		
1330008	615		
1330055	47		
1330605	550		
1331053	448		
1331489	436		
1331539	50		
1331974	435		
1333911	1937		
1334765	854		
1334878	113		
1334934	56		
1337610	2676		
1338678	1068		
1339275	597		
1342724	3449		
1344237	1513		
1345569	1332		
1347200	1631		
1347346	146		
1347830	484		
1347896	66		
1348330	434		
1348827	497		
1348899	72		
1348932	33		
1353158	4226		
1354443	1285		
1354503	60		
1355188	685		
1355575	387		
1355721	146		
1357284	1563		
1357293	9		
1358121	828		
1359323	1202		
1361186	1863		
1361645	459		
1362484	839		
1363236	752		
1363746	510		
1363780	34		
1364252	472		
1365212	960		
1366510	1298		
1366825	315		
1366899	74		
1367218	319		
1368026	808		
1370004	1978		
1371832	1828		
1373270	1438		
1373877	607		
1374570	693		
1375218	648		
1375733	515		
1378958	3225		
1379063	105		
1381415	2352		
1382098	683		
1382616	518		
1383887	1271		
1383999	112		
1384691	692		
1388208	3517		
1388479	271		
1390702	2223		
1390918	216		
1391255	337		
1391437	182		
1392478	1041		
1394701	2223		
1395824	1123		
1395856	32		
1397980	2124		
1399593	1613		
1400007	414		
1400650	643		
1401305	655		
1401400	95		
1403482	2082		
1406140	2658		
1406159	19		
1407477	1318		
1407840	363		
1409546	1706		
1413267	3721		
1413505	238		
1413582	77		
1413590	8		
1413745	155		
1413914	169		
1414811	897		
1415813	1002		
1416911	1098		
1418131	1220		
1420343	2212		
1421236	893		
1422143	907		
1423195	1052		
1424072	877		
1425157	1085		
1425316	159		
1427136	1820		
1427411	275		
1428409	998		
1431847	3438		
1432218	371		
1432475	257		
1433009	534		
1433597	588		
1433914	317		
1435307	1393		
1435357	50		
1436077	720		
1436732	655		
1438423	1691		
1439194	771		
1439882	688		
1441233	1351		
1442505	1272		
1442662	157		
1444445	1783		
1445376	931		
1446111	735		
1446591	480		
1446626	35		
1447217	591		
1447613	396		
1447770	157		
1447843	73		
1448111	268		
1449504	1393		
1450469	965		
1450606	137		
1453643	3037		
1454251	608		
1454724	473		
1455545	821		
1458196	2651		
1458726	530		
1459496	770		
1459777	281		
1461792	2015		
1462293	501		
1462483	190		
1463494	1011		
1463700	206		
1463887	187		
1467062	3175		
1468666	1604		
1469156	490		
1471909	2753		
1474294	2385		
1477571	3277		
1478391	820		
1479246	855		
1480155	909		
1480474	319		
1481509	1035		
1481681	172		
1484634	2953		
1485209	575		
1485663	454		
1486229	566		
1486471	242		
1486943	472		
1487346	403		
1488406	1060		
1488730	324		
1488831	101		
1488999	168		
1489102	103		
1489541	439		
1491306	1765		
1491668	362		
1491689	21		
1493265	1576		
1493399	134		
1495971	2572		
1496016	45		
1498494	2478		
1498613	119		
1498928	315		
1498966	38		
1499315	349		
1502087	2772		
1505794	3707		
1506252	458		
1506667	415		
1507005	338		
1507232	227		
1507995	763		
1509181	1186		
1509557	376		
1509932	375		
1510865	933		
1511348	483		
1511803	455		
1512720	917		
1512822	102		
1515021	2199		
1515125	104		
1515800	675		
1515956	156		
1516261	305		
1516953	692		
1517162	209		
1517385	223		
1518561	1176		
1518851	290		
1520307	1456		
1521096	789		
1521358	262		
1521958	600		
1523116	1158		
1524775	1659		
1525257	482		
1528397	3140		
1528714	317		
1528847	133		
1528888	41		
1529119	231		
1530178	1059		
1530317	139		
1533912	3595		
1535300	1388		
1535631	331		
1536386	755		
1536426	40		
1537739	1313		
1537864	125		
1539235	1371		
1540058	823		
1540078	20		
1540438	360		
1542035	1597		
1543293	1258		
1543393	100		
1543859	466		
1546354	2495		
1548145	1791		
1549592	1447		
1553118	3526		
1553242	124		
1554463	1221		
1555114	651		
1555945	831		
1556249	304		
1556613	364		
1559902	3289		
1560445	543		
1560789	344		
1561698	909		
1562059	361		
1563899	1840		
1565459	1560		
1565713	254		
1566662	949		
1568026	1364		
1568665	639		
1574497	5832	+	
1574581	84		
1575032	451		
1576644	1612		
1577274	630		
1577326	52		
1578554	1228		
1578875	321		
1579557	682		
1580155	598		
1582181	2026		
1582591	410		
1586664	4073		
1586962	298		
1587458	496		
1588611	1153		
1589825	1214		
1592051	2226		
1592958	907		
1593125	167		
1593675	550		
1593830	155		
1594677	847		
1595192	515		
1595659	467		
1596934	1275		
1598634	1700		
1598857	223		
1599630	773		
1600071	441		
1600679	608		
1601342	663		
1604535	3193		
1604758	223		
1605603	845		
1605939	336		
1610778	4839		
1611913	1135		
1612842	929		
1613235	393		
1614118	883		
1615191	1073		
1616289	1098		
1616712	423		
1616848	136		
1617520	672		
1617860	340		
1618059	199		
1618163	104		
1619008	845		
1620245	1237		
1620695	450		
1621841	1146		
1623492	1651		
1625677	2185		
1626408	731		
1627889	1481		
1628320	431		
1630548	2228		
1631521	973		
1635916	4395		
1636985	1069		
1638114	1129		
1639045	931		
1640447	1402		
1640560	113		
1640697	137		
1641529	832		
1641724	195		
1642279	555		
1643505	1226		
1644409	904		
1644451	42		
1646120	1669		
1646524	404		
1647385	861		
1652560	5175		
1653170	610		
1654758	1588		
1655162	404		
1655847	685		
1657659	1812		
1657891	232		
1659216	1325		
1660349	1133		
1662241	1892		
1662868	627		
1662997	129		
1663913	916		
1664299	386		
1664498	199		
1664959	461		
1665026	67		
1666354	1328		
1666535	181		
1666919	384		
1667693	774		
1668118	425		
1671262	3144		
1672988	1726		
1673086	98		
1674406	1320		
1676446	2040		
1677128	682		
1677808	680		
1678892	1084		
1679458	566		
1679819	361		
1686214	6395	+	
1686735	521		
1689059	2324		
1690284	1225		
1690413	129		
1690442	29		
1690824	382		
1693054	2230		
1693484	430		
1693860	376		
1695955	2095		
1696761	806		
1697625	864		
1698507	882		
1699340	833		
1699743	403		
1700449	706		
1700610	161		
1701586	976		
1701825	239		
1701953	128		
1702099	146		
1703891	1792		
1705396	1505		
1707298	1902		
1708731	1433		
1708851	120		
1710396	1545		
1710539	143		
1710907	368		
1711250	343		
1711354	104		
1711655	301		
1712322	667		
1713491	1169		
1713819	328		
1714934	1115		
1715060	126		
1715343	283		
1717307	1964		
1718527	1220		
1719077	550		
1722214	3137		
1722999	785		
1724098	1099		
1724795	697		
1725106	311		
1725754	648		
1725978	224		
1726818	840		
1727368	550		
1728179	811		
1729077	898		
1729913	836		
1732336	2423		
1732542	206		
1733036	494		
1733796	760		
1733858	62		
1733942	84		
1735504	1562		
1735593	89		
1736385	792		
1736518	133		
1736745	227		
1737146	401		
1738016	870		
1739061	1045		
1739132	71		
1741396	2264		
1742426	1030		
1745746	3320		
1748628	2882		
1748733	105		
1751696	2963		
1752616	920		
1754560	1944		
1754634	74		
1754848	214		
1755271	423		
1758427	3156		
1761904	3477		
1763294	1390		
1763708	414		
1764034	326		
1764082	48		
1764724	642		
1765451	727		
1766672	1221		
1767903	1231		
1767942	39		
1768448	506		
1773220	4772		
1773621	401		
1774162	541		
1775172	1010		
1775665	493		
1777237	1572		
1779205	1968		
1780343	1138		
1780920	577		
1782302	1382		
1782886	584		
1783975	1089		
1784243	268		
1784262	19		
1786236	1974		
1788320	2084		
1789726	1406		
1789929	203		
1791687	1758		
1792236	549		
1792266	30		
1792574	308		
1792683	109		
1797266	4583		
1798419	1153		
1798469	50		
1798923	454		
1802920	3997		
1803120	200		
1804358	1238		
1806044	1686		
1806366	322		
1808874	2508		
1810365	1491		
1810691	326		
1811232	541		
1811469	237		
1812849	1380		
1812869	20		
1812985	116		
1813119	134		
1814095	976		
1814110	15		
1814515	405		
1815014	499		
1816914	1900		
1817612	698		
1817761	149		
1818944	1183		
1818981	37		
1819662	681		
1820955	1293		
1823532	2577		
1824696	1164		
1826915	2219		
1828922	2007		
1832451	3529		
1833402	951		
1834397	995		
1834689	292		
1835036	347		
1836251	1215		
1836283	32		
1838597	2314		
1840279	1682		
1841153	874		
1842602	1449		
1842844	242		
1843211	367		
1843346	135		
1845033	1687		
1847051	2018		
1847066	15		
1847798	732		
1850402	2604		
1852295	1893		
1852304	9		
1852676	372		
1852702	26		
1854650	1948		
1854788	138		
1856468	1680		
1856871	403		
1857012	141		
1858698	1686		
1859220	522		
1859292	72		
1860385	1093		
1861754	1369		
1863294	1540		
1863862	568		
1863926	64		
1864208	282		
1864968	760		
1865799	831		
1867215	1416		
1867994	779		
1870727	2733		
1872509	1782		
1874089	1580		
1874195	106		
1875346	1151		
1876169	823		
1876846	677		
1881916	5070		
1882378	462		
1882720	342		
1883755	1035		
1885735	1980		
1885851	116		
1886389	538		
1889104	2715		
1894140	5036		
1894882	742		
1895843	961		
1895969	126		
1896562	593		
1898909	2347		
1900150	1241		
1901111	961		
1902645	1534		
1902707	62		
1902858	151		
1903474	616		
1904153	679		
1905982	1829		
1908431	2449		
1909103	672		
1910154	1051		
1910542	388		
1911409	867		
1912273	864		
1912453	180		
1913601	1148		
1914314	713		
1915156	842		
1915444	288		
1916278	834		
1917884	1606		
1918429	545		
1919198	769		
1921432	2234		
1921878	446		
1923878	2000		
1924433	555		
1924776	343		
1924848	72		
1925812	964		
1926810	998		
1927158	348		
1929594	2436		
1929757	163		
1930127	370		
1930409	282		
1931437	1028		
1932112	675		
1933680	1568		
1934056	376		
1935515	1459		
1936111	596		
1936726	615		
1937516	790		
1937656	140		
1938911	1255		
1940596	1685		
1942025	1429		
1942082	57		
1943032	950		
1945638	2606		
1946159	521		
1949021	2862		
1953229	4208		
1953891	662		
1954649	758		
1955597	948		
1955800	203		
1957311	1511		
1957552	241		
1958406	854		
1958571	165		
1959254	683		
1959825	571		
1960005	180		
1960591	586		
1961539	948		
1964353	2814		
1965328	975		
1966319	991		
1968311	1992		
1968468	157		
1969928	1460		
1970540	612		
1970955	415		
1971319	364		
1971600	281		
1972222	622		
1972503	281		
1973365	862		
1974220	855		
1974610	390		
1974999	389		
1975681	682		
1975721	40		
1975772	51		
1978540	2768		
1978570	30		
1979048	478		
1979667	619		
1981265	1598		
1981349	84		
1982427	1078		
1983581	1154		
1985399	1818		
1986829	1430		
1987842	1013		
1988197	355		
1989227	1030		
1989436	209		
1990135	699		
1990399	264		
1992381	1982		
1992610	229		
1992997	387		
1994190	1193		
1995332	1142		
1995495	163		
1997035	1540		
1997854	819		
1997918	64		
1998313	395		
1998435	122		
1998566	131		
2000439	1873		
2001023	584		
2001850	827		
2005550	3700		
2005726	176		
2007959	2233		
2008209	250		
2008267	58		
2008905	638		
2009044	139		
2011152	2108		
2012031	879		
2012136	105		
2016524	4388		
2017360	836		
2018485	1125		
2019002	517		
