17	82	11,9				17	82	10,2											
18	83	12,6				18	83	10,8											
18	84	12,6				18	84	10,8											
18	85	12,6				18	85	10,8											
18	86	12,6				18	86	10,8											
18	87	12,6				18	87	10,8											
18	88	12,6				18	88	10,8											
18	89	12,6				18	89	10,8											
18	90	12,6				18	90	10,8											
18	91	12,6				18	91	10,8											
18	92	12,6				18	92	10,8											
18	93	12,6				18	93	10,8											
19	94	13,3				19	94	11,4											
19	95	13,3				19	95	11,4											
19	96	13,3				19	96	11,4											
19	97	13,3				19	97	11,4											
19	98	13,3				19	98	11,4											
19	99	13,3				19	99	11,4											
19	100	13,3				19	100	11,4											
19	101	13,3				19	101	11,4											
19	102	13,3				19	102	11,4											
19	103	13,3				19	103	11,4											
19	104	13,3				19	104	11,4											
19	105	13,3				19	105	11,4											
20	106	14				20	106	12											
20	107	14				20	107	12											
20	108	14				20	108	12											
20	109	14				20	109	12											
20	110	14				20	110	12											
20	111	14				20	111	12											
20	112	14				20	112	12											
20	113	14				20	113	12											
20	114	14				20	114	12											
21	115	14,7				21	115	12,6											
21	116	14,7				21	116	12,6											
21	117	14,7				21	117	12,6											
21	118	14,7				21	118	12,6											
21	119	14,7				21	119	12,6											
21	120	14,7				21	120	12,6											
21	121	14,7				21	121	12,6											
21	122	14,7				21	122	12,6											
21	123	14,7				21	123	12,6											
21	124	14,7				21	124	12,6											
21	125	14,7				21	125	12,6											
21	126	14,7				21	126	12,6											
21	127	14,7				21	127	12,6											
22	128	15,4				22	128	13,2											
22	129	15,4				22	129	13,2											
22	130	15,4				22	130	13,2											
22	131	15,4				22	131	13,2											
22	132	15,4				22	132	13,2											
22	133	15,4				22	133	13,2											
22	134	15,4				22	134	13,2											
22	135	15,4				22	135	13,2											
23	136	16,1				23	136	13,8											
23	137	16,1				23	137	13,8											
23	138	16,1				23	138	13,8											
23	139	16,1				23	139	13,8											
23	140	16,1				23	140	13,8											
23	141	16,1				23	141	13,8											
24	142	16,8				24	142	14,4											
24	143	16,8				24	143	14,4											
24	144	16,8				24	144	14,4											
24	145	16,8				24	145	14,4											
24	146	16,8				24	146	14,4											
24	147	16,8				24	147	14,4											
24	148	16,8				24	148	14,4											
24	149	16,8				24	149	14,4											
24	150	16,8				24	150	14,4											
24	151	16,8				24	151	14,4											
24	152	16,8				24	152	14,4											
25	153	17,5				25	153	15											
25	154	17,5				25	154	15											
25	155	17,5				25	155	15											
25	156	17,5				25	156	15											
25	157	17,5				25	157	15											
25	158	17,5				25	158	15											
25	159	17,5				25	159	15											
25	160	17,5				25	160	15											
25	161	17,5				25	161	15											
25	162	17,5				25	162	15											
25	163	17,5				25	163	15											
25	164	17,5				25	164	15											
26	165	18,2				26	165	15,6											
26	166	18,2				26	166	15,6											
26	167	18,2				26	167	15,6											
26	168	18,2				26	168	15,6											
26	169	18,2				26	169	15,6											
26	170	18,2				26	170	15,6											
26	171	18,2				26	171	15,6											
26	172	18,2				26	172	15,6											
26	173	18,2				26	173	15,6											
26	174	18,2				26	174	15,6											
26	175	18,2				26	175	15,6											
26	176	18,2				26	176	15,6											
26	177	18,2				26	177	15,6											
26	178	18,2				26	178	15,6											
27	179	18,9				27	179	16,2											
27	180	18,9				27	180	16,2											
27	181	18,9				27	181	16,2											
27	182	18,9				27	182	16,2											
27	183	18,9				27	183	16,2											
27	184	18,9				27	184	16,2											
27	185	18,9				27	185	16,2											
27	186	18,9				27	186	16,2											
27	187	18,9				27	187	16,2											
27	188	18,9				27	188	16,2											
27	189	18,9				27	189	16,2											
28	190	19,6				28	190	16,8											
28	191	19,6				28	191	16,8											
28	192	19,6				28	192	16,8											
28	193	19,6				28	193	16,8											
28	194	19,6				28	194	16,8											
28	195	19,6				28	195	16,8											
28	196	19,6				28	196	16,8											
28	197	19,6				28	197	16,8											
28	198	19,6				28	198	16,8											
28	199	19,6				28	199	16,8											
28	200	19,6				28	200	16,8											
28	201	19,6				28	201	16,8											
28	202	19,6				28	202	16,8											
29	203	20,3				29	203	17,4											
29	204	20,3				29	204	17,4											
29	205	20,3				29	205	17,4											
29	206	20,3				29	206	17,4											
29	207	20,3				29	207	17,4											
29	208	20,3				29	208	17,4											
29	209	20,3				29	209	17,4											
29	210	20,3				29	210	17,4											
30	211	21				30	211	18											
30	212	21				30	212	18											
30	213	21				30	213	18											
30	214	21				30	214	18											
30	215	21				30	215	18											
30	216	21				30	216	18											
30	217	21				30	217	18											
30	218	21				30	218	18											
30	219	21				30	219	18											
30	220	21				30	220	18											
31	221	21,7				31	221	18,6											
31	222	21,7				31	222	18,6											
31	223	21,7				31	223	18,6											
31	224	21,7				31	224	18,6											
31	225	21,7				31	225	18,6											
31	226	21,7				31	226	18,6											
31	227	21,7				31	227	18,6											
31	228	21,7				31	228	18,6											
31	229	21,7				31	229	18,6											
32	230	22,4				32	230	19,2											
32	231	22,4				32	231	19,2											
32	232	22,4				32	232	19,2											
32	233	22,4				32	233	19,2											
32	234	22,4				32	234	19,2											
32	235	22,4				32	235	19,2											
32	236	22,4				32	236	19,2											
32	237	22,4				32	237	19,2											
32	238	22,4				32	238	19,2											
32	239	22,4				32	239	19,2											
33	240	23,1				33	240	19,8											
33	241	23,1				33	241	19,8											
33	242	23,1				33	242	19,8											
33	243	23,1				33	243	19,8											
33	244	23,1				33	244	19,8											
33	245	23,1				33	245	19,8											
33	246	23,1				33	246	19,8											
33	247	23,1				33	247	19,8											
33	248	23,1				33	248	19,8											
33	249	23,1				33	249	19,8											
33	250	23,1				33	250	19,8											
33	251	23,1				33	251	19,8											
34	252	23,8				34	252	20,4											
34	253	23,8				34	253	20,4											
34	254	23,8				34	254	20,4											
34	255	23,8				34	255	20,4											
34	256	23,8				34	256	20,4											
34	257	23,8				34	257	20,4											
34	258	23,8				34	258	20,4											
34	259	23,8				34	259	20,4											
34	260	23,8				34	260	20,4											
34	261	23,8				34	261	20,4											
34	262	23,8				34	262	20,4											
34	263	23,8				34	263	20,4											
34	264	23,8				34	264	20,4											
34	265	23,8				34	265	20,4											
34	266	23,8				34	266	20,4											
34	267	23,8				34	267	20,4											
34	268	23,8				34	268	20,4											
34	269	23,8				34	269	20,4											
35	270	24,5				35	270	21											
35	271	24,5				35	271	21											
35	272	24,5				35	272	21											
35	273	24,5				35	273	21											
35	274	24,5				35	274	21											
35	275	24,5				35	275	21											
35	276	24,5				35	276	21											
36	277	25,2				36	277	21,6											
36	278	25,2				36	278	21,6											
36	279	25,2				36	279	21,6											
36	280	25,2				36	280	21,6											
36	281	25,2				36	281	21,6											
36	282	25,2				36	282	21,6											
36	283	25,2				36	283	21,6											
36	284	25,2				36	284	21,6											
36	285	25,2				36	285	21,6											
37	286	25,9				37	286	22,2											
37	287	25,9				37	287	22,2											
37	288	25,9				37	288	22,2											
37	289	25,9				37	289	22,2											
37	290	25,9				37	290	22,2											
37	291	25,9				37	291	22,2											
37	292	25,9				37	292	22,2											
37	293	25,9				37	293	22,2											
37	294	25,9				37	294	22,2											
37	295	25,9				37	295	22,2											
37	296	25,9				37	296	22,2											
37	297	25,9				37	297	22,2											
37	298	25,9				37	298	22,2											
38	299	26,6				38	299	22,8											
38	300	26,6				38	300	22,8											
38	301	26,6				38	301	22,8											
38	302	26,6				38	302	22,8											
38	303	26,6				38	303	22,8											
38	304	26,6				38	304	22,8											
38	305	26,6				38	305	22,8											
38	306	26,6				38	306	22,8											
38	307	26,6				38	307	22,8											
38	308	26,6				38	308	22,8											
38	309	26,6				38	309	22,8											
38	310	26,6				38	310	22,8											
39	311	27,3				39	311	23,4											
39	312	27,3				39	312	23,4											
39	313	27,3				39	313	23,4											
39	314	27,3				39	314	23,4											
39	315	27,3				39	315	23,4											
39	316	27,3				39	316	23,4											
39	317	27,3				39	317	23,4											
40	318	28				40	318	24											
40	319	28				40	319	24											
40	320	28				40	320	24											
40	321	28				40	321	24											
40	322	28				40	322	24											
40	323	28				40	323	24											
40	324	28				40	324	24											
40	325	28				40	325	24											
40	326	28				40	326	24											
40	327	28				40	327	24											
41	328	28,7				41	328	24,6											
41	329	28,7				41	329	24,6											
41	330	28,7				41	330	24,6											
41	331	28,7				41	331	24,6											
41	332	28,7				41	332	24,6											
41	333	28,7				41	333	24,6											
41	334	28,7				41	334	24,6											
41	335	28,7				41	335	24,6											
41	336	28,7				41	336	24,6											
41	337	28,7				41	337	24,6											
42	338	29,4				42	338	25,2											
42	339	29,4				42	339	25,2											
42	340	29,4				42	340	25,2											
42	341	29,4				42	341	25,2											
42	342	29,4				42	342	25,2											
42	343	29,4				42	343	25,2											
42	344	29,4				42	344	25,2											
42	345	29,4				42	345	25,2											
42	346	29,4				42	346	25,2											
42	347	29,4				42	347	25,2											
42	348	29,4				42	348	25,2											
43	349	30,1				43	349	25,8											
43	350	30,1				43	350	25,8											
43	351	30,1				43	351	25,8											
43	352	30,1				43	352	25,8											
43	353	30,1				43	353	25,8											
43	354	30,1				43	354	25,8											
43	355	30,1				43	355	25,8											
43	356	30,1				43	356	25,8											
43	357	30,1				43	357	25,8											
43	358	30,1				43	358	25,8											
43	359	30,1				43	359	25,8											
44	360	30,8				44	360	26,4											
44	361	30,8				44	361	26,4											
44	362	30,8				44	362	26,4											
44	363	30,8				44	363	26,4											
44	364	30,8				44	364	26,4											
44	365	30,8				44	365	26,4											
45	366	31,5				45	366	27											
45	367	31,5				45	367	27											
45	368	31,5				45	368	27											
45	369	31,5				45	369	27											
45	370	31,5				45	370	27											
45	371	31,5				45	371	27											
45	372	31,5				45	372	27											
45	373	31,5				45	373	27											
45	374	31,5				45	374	27											
45	375	31,5				45	375	27											
45	376	31,5				45	376	27											
46	377	32,2				46	377	27,6											
46	378	32,2				46	378	27,6											
46	379	32,2				46	379	27,6											
46	380	32,2				46	380	27,6											
46	381	32,2				46	381	27,6											
46	382	32,2				46	382	27,6											
46	383	32,2				46	383	27,6											
46	384	32,2				46	384	27,6											
46	385	32,2				46	385	27,6											
46	386	32,2				46	386	27,6											
47	387	32,9				47	387	28,2											
47	388	32,9				47	388	28,2											
47	389	32,9				47	389	28,2											
47	390	32,9				47	390	28,2											
47	391	32,9				47	391	28,2											
47	392	32,9				47	392	28,2											
48	393	33,6				48	393	28,8											
48	394	33,6				48	394	28,8											
48	395	33,6				48	395	28,8											
48	396	33,6				48	396	28,8											
48	397	33,6				48	397	28,8											
48	398	33,6				48	398	28,8											
48	399	33,6				48	399	28,8											
48	400	33,6				48	400	28,8											
48	401	33,6				48	401	28,8											
48	402	33,6				48	402	28,8											
48	403	33,6				48	403	28,8											
49	404	34,3				49	404	29,4											
49	405	34,3				49	405	29,4											
49	406	34,3				49	406	29,4											
49	407	34,3				49	407	29,4											
49	408	34,3				49	408	29,4											
49	409	34,3				49	409	29,4											
49	410	34,3				49	410	29,4											
49	411	34,3				49	411	29,4											
50	412	35				50	412	30											
50	413	35				50	413	30											
50	414	35				50	414	30											
50	415	35				50	415	30											
50	416	35				50	416	30											
50	417	35				50	417	30											
50	418	35				50	418	30											
50	419	35				50	419	30											
50	420	35				50	420	30											
51	421	35,7				51	421	30,6											
51	422	35,7				51	422	30,6											
51	423	35,7				51	423	30,6											
51	424	35,7				51	424	30,6											
51	425	35,7				51	425	30,6											
51	426	35,7				51	426	30,6											
51	427	35,7				51	427	30,6											
52	428	36,4				52	428	31,2											
52	429	36,4				52	429	31,2											
52	430	36,4				52	430	31,2											
52	431	36,4				52	431	31,2											
52	432	36,4				52	432	31,2											
52	433	36,4				52	433	31,2											
52	434	36,4				52	434	31,2											
52	435	36,4				52	435	31,2											
52	436	36,4				52	436	31,2											
52	437	36,4				52	437	31,2											
52	438	36,4				52	438	31,2											
53	439	37,1				53	439	31,8											
53	440	37,1				53	440	31,8											
53	441	37,1				53	441	31,8											
53	442	37,1				53	442	31,8											
53	443	37,1				53	443	31,8											
53	444	37,1				53	444	31,8											
53	445	37,1				53	445	31,8											
53	446	37,1				53	446	31,8											
53	447	37,1				53	447	31,8											
53	448	37,1				53	448	31,8											
54	449	37,8				54	449	32,4											
54	450	37,8				54	450	32,4											
54	451	37,8				54	451	32,4											
54	452	37,8				54	452	32,4											
54	453	37,8				54	453	32,4											
54	454	37,8				54	454	32,4											
54	455	37,8				54	455	32,4											
54	456	37,8				54	456	32,4											
54	457	37,8				54	457	32,4											
54	458	37,8				54	458	32,4											
55	459	38,5				55	459	33											
55	460	38,5				55	460	33											
55	461	38,5				55	461	33											
55	462	38,5				55	462	33											
55	463	38,5				55	463	33											
55	464	38,5				55	464	33											
55	465	38,5				55	465	33											
55	466	38,5				55	466	33											
55	467	38,5				55	467	33											
55	468	38,5				55	468	33											
56	469	39,2				56	469	33,6											
56	470	39,2				56	470	33,6											
56	471	39,2				56	471	33,6											
56	472	39,2				56	472	33,6											
56	473	39,2				56	473	33,6											
56	474	39,2				56	474	33,6											
56	475	39,2				56	475	33,6											
56	476	39,2				56	476	33,6											
56	477	39,2				56	477	33,6											
56	478	39,2				56	478	33,6											
56	479	39,2				56	479	33,6											
56	480	39,2				56	480	33,6											
57	481	39,9				57	481	34,2											
57	482	39,9				57	482	34,2											
57	483	39,9				57	483	34,2											
57	484	39,9				57	484	34,2											
57	485	39,9				57	485	34,2											
57	486	39,9				57	486	34,2											
58	487	40,6				58	487	34,8											
58	488	40,6				58	488	34,8											
58	489	40,6				58	489	34,8											
58	490	40,6				58	490	34,8											
58	491	40,6				58	491	34,8											
58	492	40,6				58	492	34,8											
58	493	40,6				58	493	34,8											
58	494	40,6				58	494	34,8											
59	495	41,3				59	495	35,4											
59	496	41,3				59	496	35,4											
59	497	41,3				59	497	35,4											
59	498	41,3				59	498	35,4											
59	499	41,3				59	499	35,4											
59	500	41,3				59	500	35,4											
59	501	41,3				59	501	35,4											
59	502	41,3				59	502	35,4											
59	503	41,3				59	503	35,4											
59	504	41,3				59	504	35,4											
60	505	42				60	505	36											
60	506	42				60	506	36											
60	507	42				60	507	36											
60	508	42				60	508	36											
60	509	42				60	509	36											
60	510	42				60	510	36											
60	511	42				60	511	36											
60	512	42				60	512	36											
60	513	42				60	513	36											
60	514	42				60	514	36											
60	515	42				60	515	36											
61	516	42,7				61	516	36,6											
61	517	42,7				61	517	36,6											
61	518	42,7				61	518	36,6											
61	519	42,7				61	519	36,6											
61	520	42,7				61	520	36,6											
61	521	42,7				61	521	36,6											
61	522	42,7				61	522	36,6											
61	523	42,7				61	523	36,6											
61	524	42,7				61	524	36,6											
61	525	42,7				61	525	36,6											
61	526	42,7				61	526	36,6											
62	527	43,4				62	527	37,2											
62	528	43,4				62	528	37,2											
62	529	43,4				62	529	37,2											
62	530	43,4				62	530	37,2											
62	531	43,4				62	531	37,2											
63	532	44,1				63	532	37,8											
63	533	44,1				63	533	37,8											
63	534	44,1				63	534	37,8											
63	535	44,1				63	535	37,8											
63	536	44,1				63	536	37,8											
63	537	44,1				63	537	37,8											
63	538	44,1				63	538	37,8											
63	539	44,1				63	539	37,8											
63	540	44,1				63	540	37,8											
63	541	44,1				63	541	37,8											
63	542	44,1				63	542	37,8											
63	543	44,1				63	543	37,8											
64	544	44,8				64	544	38,4											
64	545	44,8				64	545	38,4											
64	546	44,8				64	546	38,4											
64	547	44,8				64	547	38,4											
64	548	44,8				64	548	38,4											
64	549	44,8				64	549	38,4											
64	550	44,8				64	550	38,4											
64	551	44,8				64	551	38,4											
64	552	44,8				64	552	38,4											
64	553	44,8				64	553	38,4											
64	554	44,8				64	554	38,4											
65	555	45,5				65	555	39											
65	556	45,5				65	556	39											
65	557	45,5				65	557	39											
65	558	45,5				65	558	39											
65	559	45,5				65	559	39											
66	560	46,2				66	560	39,6											
66	561	46,2				66	561	39,6											
66	562	46,2				66	562	39,6											
66	563	46,2				66	563	39,6											
66	564	46,2				66	564	39,6											
66	565	46,2				66	565	39,6											
66	566	46,2				66	566	39,6											
66	567	46,2				66	567	39,6											
66	568	46,2				66	568	39,6											
66	569	46,2				66	569	39,6											
66	570	46,2				66	570	39,6											
66	571	46,2				66	571	39,6											
66	572	46,2				66	572	39,6											
66	573	46,2				66	573	39,6											
67	574	46,9				67	574	40,2											
67	575	46,9				67	575	40,2											
67	576	46,9				67	576	40,2											
67	577	46,9				67	577	40,2											
67	578	46,9				67	578	40,2											
68	579	47,6				68	579	40,8											
68	580	47,6				68	580	40,8											
68	581	47,6				68	581	40,8											
68	582	47,6				68	582	40,8											
68	583	47,6				68	583	40,8											
68	584	47,6				68	584	40,8											
68	585	47,6				68	585	40,8											
68	586	47,6				68	586	40,8											
69	587	48,3				69	587	41,4											
69	588	48,3				69	588	41,4											
69	589	48,3				69	589	41,4											
69	590	48,3				69	590	41,4											
69	591	48,3				69	591	41,4											
69	592	48,3				69	592	41,4											
69	593	48,3				69	593	41,4											
69	594	48,3				69	594	41,4											
70	595	49				70	595	42											
70	596	49				70	596	42											
70	597	49				70	597	42											
70	598	49				70	598	42											
70	599	49				70	599	42											
70	600	49				70	600	42											
70	601	49				70	601	42											
70	602	49				70	602	42											
70	603	49				70	603	42											
70	604	49				70	604	42											
70	605	49				70	605	42											
70	606	49				70	606	42											
70	607	49				70	607	42											
71	608	49,7				71	608	42,6											
71	609	49,7				71	609	42,6											
71	610	49,7				71	610	42,6											
71	611	49,7				71	611	42,6											
71	612	49,7				71	612	42,6											
71	613	49,7				71	613	42,6											
71	614	49,7				71	614	42,6											
71	615	49,7				71	615	42,6											
71	616	49,7				71	616	42,6											
71	617	49,7				71	617	42,6											
71	618	49,7				71	618	42,6											
71	619	49,7				71	619	42,6											
71	620	49,7				71	620	42,6											
72	621	50,4				72	621	43,2											
72	622	50,4				72	622	43,2											
72	623	50,4				72	623	43,2											
72	624	50,4				72	624	43,2											
72	625	50,4				72	625	43,2											
73	626	51,1				73	626	43,8											
73	627	51,1				73	627	43,8											
73	628	51,1				73	628	43,8											
73	629	51,1				73	629	43,8											
73	630	51,1				73	630	43,8											
73	631	51,1				73	631	43,8											
73	632	51,1				73	632	43,8											
73	633	51,1				73	633	43,8											
73	634	51,1				73	634	43,8											
73	635	51,1				73	635	43,8											
73	636	51,1				73	636	43,8											
74	637	51,8				74	637	44,4											
74	638	51,8				74	638	44,4											
74	639	51,8				74	639	44,4											
74	640	51,8				74	640	44,4											
74	641	51,8				74	641	44,4											
74	642	51,8				74	642	44,4											
74	643	51,8				74	643	44,4											
74	644	51,8				74	644	44,4											
75	645	52,5				75	645	45											
75	646	52,5				75	646	45											
75	647	52,5				75	647	45											
75	648	52,5				75	648	45											
75	649	52,5				75	649	45											
75	650	52,5				75	650	45											
75	651	52,5				75	651	45											
75	652	52,5				75	652	45											
76	653	53,2				76	653	45,6											
76	654	53,2				76	654	45,6											
76	655	53,2				76	655	45,6											
76	656	53,2				76	656	45,6											
76	657	53,2				76	657	45,6											
76	658	53,2				76	658	45,6											
77	659	53,9				77	659	46,2											
77	660	53,9				77	660	46,2											
77	661	53,9				77	661	46,2											
77	662	53,9				77	662	46,2											
77	663	53,9				77	663	46,2											
77	664	53,9				77	664	46,2											
77	665	53,9				77	665	46,2											
77	666	53,9				77	666	46,2											
77	667	53,9				77	667	46,2											
78	668	54,6				78	668	46,8											
78	669	54,6				78	669	46,8											
78	670	54,6				78	670	46,8											
78	671	54,6				78	671	46,8											
78	672	54,6				78	672	46,8											
78	673	54,6				78	673	46,8											
78	674	54,6				78	674	46,8											
78	675	54,6				78	675	46,8											
78	676	54,6				78	676	46,8											
78	677	54,6				78	677	46,8											
78	678	54,6				78	678	46,8											
79	679	55,3				79	679	47,4											
79	680	55,3				79	680	47,4											
79	681	55,3				79	681	47,4											
79	682	55,3				79	682	47,4											
79	683	55,3				79	683	47,4											
79	684	55,3				79	684	47,4											
79	685	55,3				79	685	47,4											
79	686	55,3				79	686	47,4											
79	687	55,3				79	687	47,4											
79	688	55,3				79	688	47,4											
79	689	55,3				79	689	47,4											
80	690	56				80	690	48											
80	691	56				80	691	48											
80	692	56				80	692	48											
80	693	56				80	693	48											
80	694	56				80	694	48											
81	695	56,7				81	695	48,6											
81	696	56,7				81	696	48,6											
81	697	56,7				81	697	48,6											
81	698	56,7				81	698	48,6											
81	699	56,7				81	699	48,6											
81	700	56,7				81	700	48,6											
81	701	56,7				81	701	48,6											
81	702	56,7				81	702	48,6											
81	703	56,7				81	703	48,6											
81	704	56,7				81	704	48,6											
81	705	56,7				81	705	48,6											
81	706	56,7				81	706	48,6											
81	707	56,7				81	707	48,6											
81	708	56,7				81	708	48,6											
81	709	56,7				81	709	48,6											
81	710	56,7				81	710	48,6											
82	711	57,4				82	711	49,2											
82	712	57,4				82	712	49,2											
82	713	57,4				82	713	49,2											
82	714	57,4				82	714	49,2											
82	715	57,4				82	715	49,2											
82	716	57,4				82	716	49,2											
82	717	57,4				82	717	49,2											
82	718	57,4				82	718	49,2											
82	719	57,4				82	719	49,2											
82	720	57,4				82	720	49,2											
82	721	57,4				82	721	49,2											
82	722	57,4				82	722	49,2											
82	723	57,4				82	723	49,2											
83	724	58,1				83	724	49,8											
83	725	58,1				83	725	49,8											
83	726	58,1				83	726	49,8											
83	727	58,1				83	727	49,8											
83	728	58,1				83	728	49,8											
83	729	58,1				83	729	49,8											
83	730	58,1				83	730	49,8											
83	731	58,1				83	731	49,8											
84	732	58,8				84	732	50,4											
84	733	58,8				84	733	50,4											
84	734	58,8				84	734	50,4											
84	735	58,8				84	735	50,4											
84	736	58,8				84	736	50,4											
84	737	58,8				84	737	50,4											
84	738	58,8				84	738	50,4											
84	739	58,8				84	739	50,4											
84	740	58,8				84	740	50,4											
84	741	58,8				84	741	50,4											
84	742	58,8				84	742	50,4											
85	743	59,5				85	743	51											
85	744	59,5				85	744	51											
85	745	59,5				85	745	51											
85	746	59,5				85	746	51											
85	747	59,5				85	747	51											
85	748	59,5				85	748	51											
85	749	59,5				85	749	51											
85	750	59,5				85	750	51											
85	751	59,5				85	751	51											
86	752	60,2				86	752	51,6											
86	753	60,2				86	753	51,6											
86	754	60,2				86	754	51,6											
86	755	60,2				86	755	51,6											
86	756	60,2				86	756	51,6											
86	757	60,2				86	757	51,6											
86	758	60,2				86	758	51,6											
86	759	60,2				86	759	51,6											
86	760	60,2				86	760	51,6											
87	761	60,9				87	761	52,2											
87	762	60,9				87	762	52,2											
87	763	60,9				87	763	52,2											
87	764	60,9				87	764	52,2											
87	765	60,9				87	765	52,2											
87	766	60,9				87	766	52,2											
87	767	60,9				87	767	52,2											
87	768	60,9				87	768	52,2											
87	769	60,9				87	769	52,2											
87	770	60,9				87	770	52,2											
87	771	60,9				87	771	52,2											
88	772	61,6				88	772	52,8											
88	773	61,6				88	773	52,8											
88	774	61,6				88	774	52,8											
88	775	61,6				88	775	52,8											
88	776	61,6				88	776	52,8											
88	777	61,6				88	777	52,8											
88	778	61,6				88	778	52,8											
88	779	61,6				88	779	52,8											
88	780	61,6				88	780	52,8											
88	781	61,6				88	781	52,8											
89	782	62,3				89	782	53,4											
89	783	62,3				89	783	53,4											
89	784	62,3				89	784	53,4											
89	785	62,3				89	785	53,4											
89	786	62,3				89	786	53,4											
89	787	62,3				89	787	53,4											
89	788	62,3				89	788	53,4											
89	789	62,3				89	789	53,4											
89	790	62,3				89	790	53,4											
89	791	62,3				89	791	53,4											
90	792	63				90	792	54											
90	793	63				90	793	54											
90	794	63				90	794	54											
90	795	63				90	795	54											
90	796	63				90	796	54											
90	797	63				90	797	54											
90	798	63				90	798	54											
90	799	63				90	799	54											
91	800	63,7				91	800	54,6											
91	801	63,7				91	801	54,6											
91	802	63,7				91	802	54,6											
91	803	63,7				91	803	54,6											
91	804	63,7				91	804	54,6											
91	805	63,7				91	805	54,6											
91	806	63,7				91	806	54,6											
91	807	63,7				91	807	54,6											
91	808	63,7				91	808	54,6											
91	809	63,7				91	809	54,6											
91	810	63,7				91	810	54,6											
91	811	63,7				91	811	54,6											
92	812	64,4				92	812	55,2											
92	813	64,4				92	813	55,2											
92	814	64,4				92	814	55,2											
92	815	64,4				92	815	55,2											
92	816	64,4				92	816	55,2											
92	817	64,4				92	817	55,2											
92	818	64,4				92	818	55,2											
92	819	64,4				92	819	55,2											
92	820	64,4				92	820	55,2											
92	821	64,4				92	821	55,2											
92	822	64,4				92	822	55,2											
92	823	64,4				92	823	55,2											
92	824	64,4				92	824	55,2											
92	825	64,4				92	825	55,2											
93	826	65,1				93	826	55,8											
93	827	65,1				93	827	55,8											
93	828	65,1				93	828	55,8											
93	829	65,1				93	829	55,8											
93	830	65,1				93	830	55,8											
93	831	65,1				93	831	55,8											
93	832	65,1				93	832	55,8											
93	833	65,1				93	833	55,8											
93	834	65,1				93	834	55,8											
93	835	65,1				93	835	55,8											
93	836	65,1				93	836	55,8											
94	837	65,8				94	837	56,4											
94	838	65,8				94	838	56,4											
94	839	65,8				94	839	56,4											
94	840	65,8				94	840	56,4											
94	841	65,8				94	841	56,4											
94	842	65,8				94	842	56,4											
94	843	65,8				94	843	56,4											
94	844	65,8				94	844	56,4											
94	845	65,8				94	845	56,4											
95	846	66,5				95	846	57											
95	847	66,5				95	847	57											
95	848	66,5				95	848	57											
95	849	66,5				95	849	57											
95	850	66,5				95	850	57											
