99536	41345	0			
99529	43269	0			
99529	24018	0			
99528	8257	0			
99522	38519	0			
99520	93681	0			
99509	20687	0			
99507	88678	0			
99502	35307	0			
99496	67752	0			
99483	79162	0			
99482	56748	0			
99481	91765	0			
99479	38684	0			
99477	48659	0			
99471	65916	0			
99462	42153	0			
99462	16370	0			
99461	79617	0			
99461	45098	0			
99461	11121	0			
99459	81123	0			
99454	55200	0			
99452	35510	0			
99448	76467	0			
99445	7850	0			
99434	69702	0			
99434	17819	0			
99430	92276	0			
99428	48221	0			
99422	62020	0			
99421	57576	0			
99411	69454	0			
99410	21718	0			
99405	47922	0			
99405	22755	0			
99402	69609	0			
99401	46966	0			
99397	62395	0			
99387	93381	0			
99373	65853	0			
99373	11764	0			
99370	59562	0			
99368	37762	0			
99367	68231	0			
99364	2946	0			
99362	20841	0			
99355	33302	0			
99353	98486	0			
99348	46951	0			
99348	28473	0			
99341	2	0			
99339	16105	0			
99334	31540	0			
99327	63237	0			
99321	93240	0			
99321	56346	0			
99316	49351	0			
99315	71303	0			
99314	17279	0			
99312	60614	0			
99309	68724	0			
99306	85711	0			
99304	94213	0			
99301	79356	0			
99296	67531	0			
99296	33345	0			
99290	59942	0			
99289	74878	0			
99271	89365	0			
99271	48402	0			
99269	64169	0			
99268	96544	0			
99266	79494	0			
99266	77315	0			
99262	26747	0			
99261	78671	0			
99257	85109	0			
99243	63542	0			
99241	56043	0			
99234	74090	0			
99233	62014	0			
99225	20427	0			
99224	64599	0			
99222	49808	0			
99219	10309	0			
99218	89529	0			
99218	38793	0			
99214	80285	0			
99212	83738	0			
99212	23372	0			
99208	90134	0			
99208	63600	0			
99203	96932	0			
99198	61611	0			
99196	48199	0			
99194	91122	0			
99192	80234	0			
99192	21145	0			
99189	95529	0			
99177	88099	0			
99173	17265	0			
99160	69820	0			
99155	35146	0			
99141	96105	0			
99140	42245	0			
99140	20778	0			
99139	31210	0			
99136	76127	0			
99131	1636	0			
99124	44599	0			
99124	25836	0			
99124	8740	0			
99121	69908	0			
99119	49335	0			
99113	68733	0			
99104	70108	0			
99092	39491	0			
99087	4688	0			
99084	9993	0			
99083	36124	0			
99076	39560	0			
99071	31008	0			
99065	11200	0			
99064	53769	0			
99063	22222	0			
99053	72422	0			
99050	71326	0			
99049	84263	0			
99042	64891	0			
99035	58249	0			
99028	42169	0			
99026	86504	0			
99015	64272	0			
99014	91348	0			
99013	46325	0			
99011	61063	0			
98997	52721	0			
98995	9776	0			
98987	15941	0			
98964	89623	0			
98964	46446	0			
98963	32657	0			
98958	36989	0			
98957	27224	0			
98948	66810	0			
98948	43376	0			
98942	44427	0			
98940	21608	0			
98929	37105	0			
98924	7954	0			
98923	97947	0			
98923	35875	0			
98921	4346	0			
98917	35665	0			
98913	2892	0			
98912	9133	0			
98907	8030	0			
98906	4657	0			
98905	75368	0			
98905	18148	0			
98902	62817	0			
98896	42700	0			
98895	54902	0			
98884	84413	0			
98880	10979	0			
98863	13325	0			
98858	3205	0			
98855	34645	0			
98852	6394	0			
98848	53878	0			
98847	67354	0			
98846	24832	0			
98841	38687	0			
98835	59478	0			
98814	69673	0			
98808	21801	0			
98803	88763	0			
98798	36150	0			
98798	32167	0			
98797	73727	0			
98797	43693	0			
98793	39255	0			
98791	91100	0			
98786	75007	0			
98781	44966	0			
98777	65947	0			
98776	38669	0			
98774	65020	0			
98767	81842	0			
98759	54545	0			
98759	52343	0			
98757	74608	0			
98756	25567	0			
98755	60082	0			
98751	75652	0			
98750	2385	0			
98749	76847	0			
98741	42389	0			
98734	29848	0			
98729	61673	0			
98725	5213	0			
98724	7048	0			
98716	6836	0			
98714	37017	0			
98708	85430	0			
98704	81161	0			
98704	627	0			
98698	93317	0			
98686	26422	0			
98681	29282	0			
98677	59648	0			
98672	63703	0			
98671	53021	0			
98666	40035	0			
98663	11390	0			
98654	65971	0			
98653	62777	0			
98646	92077	0			
98640	88716	0			
98639	61444	0			
98636	41998	0			
98635	92427	0			
98633	92430	0			
98626	87024	0			
98622	13216	0			
98619	89159	0			
98616	79287	0			
98615	70432	0			
98614	9496	0			
98607	54088	0			
98601	49015	0			
98574	8072	0			
98570	49892	0			
98565	16020	0			
98564	37278	0			
98553	47842	0			
98549	80397	0			
98548	49321	0			
98547	37268	0			
98527	16262	0			
98524	702	0			
98516	18835	0			
98510	6157	0			
98499	66649	0			
98496	41157	0			
98495	94258	0			
98492	139	0			
98484	72599	0			
98479	6232	0			
98473	24198	0			
98467	94207	0			
98465	21068	0			
98464	80866	0			
98463	64121	0			
98455	51212	0			
98451	78632	0			
98446	42775	0			
98440	32652	0			
98433	36043	0			
98431	78706	0			
98431	57414	0			
98421	40878	0			
98410	36493	0			
98407	71782	0			
98403	59498	0			
98400	65540	0			
98400	56605	0			
98389	76946	0			
98377	86226	0			
98376	76457	0			
98374	82173	0			
98371	74456	0			
98366	21053	0			
98365	41029	0			
98365	6814	0			
98358	88488	0			
98355	10241	0			
98352	99767	0			
98344	80085	0			
98335	3295	0			
98325	33420	0			
98324	65117	0			
98323	38915	0			
98317	99700	0			
98317	79291	0			
98315	48516	0			
98311	44646	0			
98304	16462	0			
98298	88557	0			
98295	36693	0			
98291	15103	0			
98278	55219	0			
98271	87683	0			
98270	55030	0			
98266	4640	0			
98261	7252	0			
98254	61467	0			
98251	52260	0			
98249	15891	0			
98247	46407	0			
98241	50093	0			
98232	2964	0			
98229	95851	0			
98227	44436	0			
98225	59695	0			
98222	39627	0			
98215	22688	0			
98214	782	0			
98210	1326	0			
98208	81773	0			
98196	76205	0			
98183	87016	0			
98182	62994	0			
98176	99158	0			
98171	28670	0			
98170	59151	0			
98162	80621	0			
98158	80277	0			
98153	91169	0			
98145	72579	0			
98141	49152	0			
98140	43124	0			
98138	43403	0			
98133	83035	0			
98131	87343	0			
98131	57259	0			
98128	5385	0			
98125	20136	0			
98120	89449	0			
98117	81127	0			
98117	37683	0			
98113	17163	0			
98110	81309	0			
98101	34004	0			
98099	11817	0			
98092	82373	0			
98091	97521	0			
98078	54048	0			
98078	51857	0			
98076	61408	0			
98074	30456	0			
98072	13513	0			
98062	7855	0			
98059	43966	0			
98057	39866	0			
98056	38260	0			
98055	31610	0			
98049	92488	0			
98041	21318	0			
98037	5423	0			
98031	95938	0			
98030	26792	0			
98029	81539	0			
98029	25606	0			
98027	82053	0			
98022	28672	0			
98014	61993	0			
98009	48266	0			
98005	35978	0			
97987	47261	0			
97985	96585	0			
97985	68108	0			
97972	57062	0			
97970	36379	0			
97961	78916	0			
97960	98100	0			
97951	20188	0			
97949	84861	0			
97946	29910	0			
97946	11011	0			
97944	4535	0			
97937	69622	0			
97937	27143	0			
97934	16822	0			
97932	74064	0			
97926	30484	0			
97925	73288	0			
97925	34195	0			
97923	6464	0			
97921	13139	0			
97920	51528	0			
97915	71814	0			
97909	29927	0			
97906	93956	0			
97900	38464	0			
97886	68299	0			
97885	64518	0			
97882	82204	0			
97881	25468	0			
97876	79268	0			
97872	64634	0			
97867	38491	0			
97862	80881	0			
97854	78341	0			
97852	73630	0			
97849	71247	0			
97848	42579	0			
97842	51653	0			
97842	50356	0			
97831	40196	0			
97829	27325	0			
97828	413	0			
97825	42736	0			
97823	23211	0			
97819	53693	0			
97818	26231	0			
97815	12723	0			
97814	15295	0			
97812	55328	0			
97812	20319	0			
97811	44669	0			
97810	14825	0			
97806	8562	0			
97805	98097	0			
97803	25335	0			
97787	85964	0			
97785	49984	0			
97775	97419	0			
97769	26382	0			
97767	45927	0			
97765	99999	0			
97762	32926	0			
97759	63888	0			
97759	28992	0			
97753	84027	0			
97753	14896	0			
97751	6364	0			
97749	84607	0			
97742	89383	0			
97741	89363	0			
97741	6698	0			
97739	91575	0			
97738	74056	0			
97737	51442	0			
97722	23643	0			
97719	8843	0			
97716	65631	0			
97715	68222	0			
97713	67975	0			
97713	14304	0			
97711	43295	0			
97708	20530	0			
97704	10330	0			
97702	52724	0			
97699	28898	0			
97695	67053	0			
97693	87678	0			
97685	45700	0			
97684	44439	0			
97683	2529	0			
97673	68222	0			
97670	81271	0			
97665	71979	0			
97664	6226	0			
97660	66614	0			
97659	93393	0			
97646	87399	0			
97646	8242	0			
97643	72502	0			
97642	54001	0			
97641	24995	0			
97635	79751	0			
97628	66776	0			
97624	663	0			
97609	87468	0			
97608	79992	0			
97606	25401	0			
97595	56157	0			
97592	2673	0			
97587	24088	0			
97582	51267	0			
97581	14000	0			
97576	51651	0			
97574	57231	0			
97571	45116	0			
97568	41247	0			
97568	2821	0			
97567	20900	0			
97562	7963	0			
97557	82980	0			
97552	33788	0			
97549	72428	0			
97548	21059	0			
97544	22541	0			
97539	93754	0			
97538	50104	0			
97537	91422	0			
97537	36111	0			
97527	1661	0			
97521	56793	0			
97517	61733	0			
97515	89476	0			
97512	27915	0			
97509	97006	0			
97509	56112	0			
97508	24852	0			
97505	94746	0			
97501	73558	0			
97499	70952	0			
97499	55298	0			
97498	4338	0			
97497	22919	0			
97497	9180	0			
97472	37948	0			
97470	55232	0			
97467	66249	0			
97467	24427	0			
97466	77146	0			
97466	19723	0			
97461	52618	0			
97455	87944	0			
97450	19731	0			
97449	89929	0			
97447	79452	0			
97444	34786	0			
97442	22653	0			
97429	24103	0			
97423	23518	0			
97417	3683	0			
97416	79278	0			
97415	47122	0			
97403	13483	0			
97401	39242	0			
97399	60465	0			
97399	35769	0			
97398	49051	0			
97396	7011	0			
97395	58801	0			
97391	35260	0			
97385	25481	0			
97381	83210	0			
97374	71748	0			
97368	54337	0			
97367	65145	0			
97367	22996	0			
97359	36689	0			
97348	32959	0			
97347	61651	0			
97342	87118	0			
97341	59434	0			
97336	57393	0			
97326	3318	0			
97319	18409	0			
97317	3376	0			
97315	93213	0			
97303	98650	0			
97302	83811	0			
97297	38126	0			
97292	48603	0			
97285	74811	0			
97282	50187	0			
97275	23366	0			
97273	68313	0			
97271	55091	0			
97271	565	0			
97268	54317	0			
97252	89138	0			
97252	76689	0			
97246	90643	0			
97240	98002	0			
97240	64251	0			
97222	50684	0			
97218	42125	0			
97190	38942	0			
97188	76581	0			
97179	49024	0			
97179	46967	0			
97175	5552	0			
97173	66574	0			
97171	16334	0			
97161	22656	0			
97155	4731	0			
97153	23060	0			
97150	17143	0			
97150	14152	0			
97145	99443	0			
97142	40144	0			
97137	5101	0			
97136	50177	0			
97132	40000	0			
97116	44726	0			
97110	59375	0			
97108	49513	0			
97108	32250	0			
97091	9769	0			
97090	67086	0			
97082	47064	0			
97077	95452	0			
97068	96293	0			
97064	78326	0			
97062	85376	0			
97057	81324	0			
97053	78557	0			
97043	62204	0			
97042	65058	0			
97037	5993	0			
97036	29334	0			
97034	70143	0			
97032	48343	0			
97032	3218	0			
97027	44246	0			
97022	72753	0			
97019	73394	0			
97014	4843	0			
97008	92326	0			
97004	64586	0			
96996	68931	0			
96977	5288	0			
96976	84773	0			
96972	51098	0			
96972	7082	0			
96971	97638	0			
96970	53672	0			
96965	79214	0			
96965	63460	0			
96957	90471	0			
96957	25395	0			
96955	49187	0			
96950	58121	0			
96949	37946	0			
96946	65386	0			
96945	80347	0			
96943	65490	0			
96938	13203	0			
96930	22006	0			
96925	99511	0			
96922	32602	0			
96916	57299	0			
96916	30217	0			
96914	38042	0			
96906	5739	0			
96891	61507	0			
96881	27549	0			
96873	1066	0			
96872	94599	0			
96867	30720	0			
96858	64276	0			
96857	59641	0			
96849	87497	0			
96849	15949	0			
96842	27276	0			
96836	43830	0			
96832	40064	0			
96827	81901	0			
96820	22993	0			
96814	38175	0			
96797	89794	0			
96795	31730	0			
96786	74756	0			
96785	30315	0			
96764	5287	0			
96761	70165	0			
96753	58499	0			
96753	19759	0			
96749	19383	0			
96747	88763	0			
96746	86649	0			
96742	67098	0			
96730	41965	0			
96728	70537	0			
96724	13565	0			
96723	48251	0			
96722	54278	0			
96720	40744	0			
96708	53278	0			
96707	57014	0			
96704	57663	0			
96703	29814	0			
96698	31920	0			
96695	74737	0			
96694	29571	0			
96691	61836	0			
96690	36408	0			
96684	81827	0			
96681	45350	0			
96675	79816	0			
96670	43721	0			
96668	13122	0			
96664	91549	0			
96659	65587	0			
96658	39694	0			
96658	3609	0			
96657	61339	0			
96657	51802	0			
96653	81920	0			
96653	72519	0			
96653	61454	0			
96650	33096	0			
96643	15817	0			
96642	27901	0			
96638	24634	0			
96637	17832	0			
96636	30213	0			
96628	53377	0			
96625	27494	0			
96624	63890	0			
96617	70730	0			
96616	48922	0			
96614	27897	0			
96606	36653	0			
96604	52906	0			
96593	43745	0			
96593	3856	0			
96586	22438	0			
96582	90416	0			
96581	29641	0			
96581	17738	0			
96575	27678	0			
96572	25482	0			
96569	1211	0			
96566	67268	0			
96565	20057	0			
96564	30112	0			
96561	70526	0			
96561	32279	0			
96555	88045	0			
96543	55138	0			
96535	15848	0			
96532	95607	0			
96531	9050	0			
96528	67898	0			
96519	62742	0			
96516	75502	0			
96512	71436	0			
96509	17557	0			
96499	45849	0			
96495	47431	0			
96494	49998	0			
96493	19341	0			
96492	63679	0			
96492	25125	0			
96484	40747	0			
96480	44417	0			
96476	35911	0			
96471	89279	0			
96471	28241	0			
96468	55956	0			
96467	75795	0			
96463	2408	0			
96454	1650	0			
96453	55219	0			
96451	53688	0			
96442	54484	0			
96435	93420	0			
96429	48984	0			
96426	49596	0			
96425	39895	0			
96419	40639	0			
96415	46012	0			
96413	53692	0			
96404	1159	0			
96403	49463	0			
96402	30716	0			
96391	48358	0			
96391	32643	0			
96389	94420	0			
96389	27966	0			
96385	37742	0			
96382	51705	0			
96376	33709	0			
96372	48144	0			
96368	73377	0			
96363	49529	0			
96363	23641	0			
96360	67558	0			
96355	71935	0			
96342	30060	0			
96341	50818	0			
96335	50544	0			
96329	65953	0			
96324	55446	0			
96323	42498	0			
96313	22329	0			
96311	64188	0			
96306	56325	0			
96306	42591	0			
96306	23971	0			
96300	88350	0			
96294	9571	0			
96287	4229	0			
96282	21548	0			
96274	88977	0			
96263	2341	0			
96254	17293	0			
96254	12893	0			
96247	72844	0			
96246	33960	0			
96245	24046	0			
96241	94394	0			
96240	71970	0			
96232	99598	0			
96232	11980	0			
96230	89193	0			
96229	79581	0			
96229	2440	0			
96228	20834	0			
96227	23935	0			
96226	77267	0			
96213	54446	0			
96208	46940	0			
96206	21860	0			
96199	63662	0			
96195	753	0			
96193	18004	0			
96190	18887	0			
96187	91858	0			
96181	96726	0			
96181	338	0			
96180	73543	0			
96175	63287	0			
96174	98300	0			
96171	51953	0			
96167	26834	0			
96154	76379	0			
96151	82784	0			
96147	43710	0			
96144	91816	0			
96133	84424	0			
96133	12201	0			
96130	34427	0			
96128	72365	0			
96120	74214	0			
96116	83943	0			
96113	2691	0			
96106	83905	0			
96103	81250	0			
96103	10525	0			
96102	34947	0			
96095	43020	0			
96087	7310	0			
96084	80855	0			
96079	36011	0			
96077	26247	0			
96075	32173	0			
96075	11643	0			
96059	98946	0			
96048	52626	0			
96041	21051	0			
96039	71773	0			
96029	12153	0			
96025	68584	0			
96024	59232	0			
96023	62774	0			
96016	99874	0			
96013	73464	0			
96007	54558	0			
96005	66918	0			
96002	87156	0			
96002	50261	0			
96001	27545	0			
95998	47943	0			
95994	35325	0			
95994	10026	0			
95984	41933	0			
95984	23267	0			
95974	28682	0			
95972	51437	0			
95969	57065	0			
95968	83675	0			
95967	27865	0			
95964	23884	0			
95958	41357	0			
95942	31200	0			
95937	63593	0			
95935	3627	0			
95920	92031	0			
95914	44776	0			
95907	31848	0			
95904	38901	0			
95893	9190	0			
95887	81825	0			
95887	43448	0			
95885	66849	0			
95884	98338	0			
95877	90109	0			
95872	94924	0			
95868	45106	0			
95866	8068	0			
95864	63940	0			
95864	19756	0			
95858	30165	0			
95858	22330	0			
95844	21998	0			
95837	96106	0			
95835	12801	0			
95829	88956	0			
95827	37908	0			
95826	25105	0			
95824	3329	0			
95823	3047	0			
95821	11507	0			
95821	4139	0			
95819	46157	0			
95819	5750	0			
95814	28450	0			
95811	70402	0			
95811	15595	0			
95808	21289	0			
95803	44076	0			
95798	46025	0			
95796	55511	0			
95796	54846	0			
95793	48650	0			
95789	61940	0			
95788	80572	0			
95782	68604	0			
95782	42822	0			
95782	41755	0			
95777	96276	0			
95764	79530	0			
95752	50008	0			
95751	54522	0			
95750	87203	0			
95744	70112	0			
95740	55386	0			
95739	11437	0			
95733	45051	0			
95730	38010	0			
95728	76149	0			
95727	80859	0			
95727	9156	0			
95725	41707	0			
95715	34941	0			
95702	52521	0			
95697	96288	0			
95694	37953	0			
95690	11068	0			
95678	59782	0			
95677	34782	0			
95648	23113	0			
95647	57436	0			
95646	3118	0			
95639	26992	0			
95624	30487	0			
95616	42845	0			
95615	68481	0			
95613	50736	0			
95613	10441	0			
95605	75196	0			
95597	75825	0			
95592	17670	0			
95590	89660	0			
95587	49050	0			
95564	83328	0			
95563	89889	0			
95563	22636	0			
95559	54427	0			
95557	51992	0			
95553	85393	0			
95549	20188	0			
95543	66146	0			
95536	93183	0			
95536	3431	0			
95534	39402	0			
95531	80519	0			
95528	36033	0			
95528	24310	0			
95521	56205	0			
95520	97115	0			
95519	19630	0			
95516	31944	0			
95511	64506	0			
95510	32908	0			
95508	84045	0			
95506	3875	0			
95505	37710	0			
95504	18066	0			
95502	35777	0			
95497	88809	0			
95494	62672	0			
95490	32599	0			
95487	61407	0			
95485	32892	0			
95483	14861	0			
95482	91619	0			
95481	32355	0			
95477	32535	0			
95474	75287	0			
95466	35581	0			
95459	2776	0			
95451	20527	0			
95446	79803	0			
95446	32663	0			
95442	31534	0			
95428	30501	0			
95425	3437	0			
95418	26735	0			
95416	21696	0			
95413	41574	0			
95413	33365	0			
95412	9299	0			
95408	74719	0			
95407	84176	0			
95405	33912	0			
95403	20782	0			
95401	9041	0			
95399	91142	0			
95394	19957	0			
95393	98582	0			
95386	91349	0			
95384	93938	0			
95384	25876	0			
95380	48583	0			
95367	37	0			
95365	81053	0			
95362	34690	0			
95362	11861	0			
95358	58107	0			
95357	13990	0			
95350	19686	0			
95345	16722	0			
95343	74255	0			
95341	45819	0			
95337	45354	0			
95335	59310	0			
95322	27552	0			
95321	59608	0			
95320	70025	0			
95318	89525	0			
95312	53255	0			
95307	93091	0			
95293	84072	0			
95290	31635	0			
95288	52677	0			
95286	13259	0			
95283	49890	0			
95280	88506	0			
95266	26239	0			
95240	42513	0			
95240	9524	0			
95238	51723	0			
95233	87021	0			
95229	38367	0			
95229	36859	0			
95228	51025	0			
95228	18368	0			
95226	74954	0			
95220	12403	0			
95216	68670	0			
95212	87161	0			
95212	15542	0			
95202	73640	0			
95201	46391	0			
95201	15212	0			
95199	89760	0			
95193	6279	0			
95186	26427	0			
95184	41007	0			
95183	92666	0			
95173	97185	0			
95173	61434	0			
95168	70765	0			
95162	90571	0			
95155	81589	0			
95155	14089	0			
95149	54915	0			
95143	76321	0			
95134	3123	0			
95127	71793	0			
95119	22524	0			
95117	11290	0			
95109	48541	0			
95107	58641	0			
95100	10802	0			
95093	53495	0			
95091	96781	0			
95090	43327	0			
95085	40138	0			
95081	60323	0			
95079	74963	0			
95066	31591	0			
95064	81148	0			
95055	53152	0			
95047	96143	0			
95045	93418	0			
95043	67716	0			
95040	59502	0			
95040	58160	0			
95036	19934	0			
95036	17080	0			
95031	16283	0			
95020	31505	0			
95006	84304	0			
95006	73090	0			
95001	72355	0			
94991	31219	0			
94990	35351	0			
94987	44724	0			
94987	15835	0			
94982	30580	0			
94981	55051	0			
94981	25393	0			
94978	27740	0			
94966	46991	0			
94965	37865	0			
94964	49402	0			
94962	28418	0			
94955	54094	0			
94955	12007	0			
94951	21505	0			
94949	73909	0			
94945	86457	0			
94944	60817	0			
94942	4951	0			
94935	27586	0			
94934	11904	0			
94931	4094	0			
94922	50632	0			
94917	50746	0			
94914	69792	0			
94912	4067	0			
94900	16819	0			
94900	15666	0			
94893	20212	0			
94892	57465	0			
94891	1534	0			
94887	23190	0			
94886	68723	0			
94885	25196	0			
94881	78497	0			
94879	97639	0			
94877	75712	0			
94873	69525	0			
94854	29353	0			
94842	7895	0			
94829	67475	0			
94818	45876	0			
94810	89996	0			
94810	41875	0			
94809	72335	0			
94806	62166	0			
94805	98567	0			
94803	23583	0			
94786	30258	0			
94771	84092	0			
94769	95425	0			
94769	75205	0			
94751	8410	0			
94749	9117	0			
94746	90347	0			
94745	21541	0			
94740	16632	0			
94737	72940	0			
94733	48927	0			
94729	51613	0			
94728	71703	0			
94720	28174	0			
94719	77690	0			
94710	78801	0			
94704	41554	0			
94698	79304	0			
94697	31245	0			
94691	52513	0			
94691	37694	0			
94688	38143	0			
94678	71491	0			
94675	3112	0			
94670	38763	0			
94667	21519	0			
94663	20989	0			
94657	5617	0			
94656	91866	0			
94649	12335	0			
94647	50067	0			
94646	57156	0			
94644	43658	0			
94633	5903	0			
94632	56801	0			
94632	49588	0			
94625	16817	0			
94616	96002	0			
94612	64019	0			
94602	30569	0			
94594	5142	0			
94593	74846	0			
94587	38127	0			
94578	75573	0			
94571	35751	0			
94570	80132	0			
94566	96528	0			
94549	56720	0			
94548	78754	0			
94548	62350	0			
94542	83868	0			
94538	30599	0			
94535	49087	0			
94533	83669	0			
94530	87075	0			
94530	69674	0			
94528	23871	0			
94522	21397	0			
94517	22647	0			
94513	57636	0			
94510	17895	0			
94503	94302	0			
94499	1879	0			
94498	25437	0			
94487	25483	0			
94487	9124	0			
94481	34927	0			
94480	95635	0			
94479	32086	0			
94479	17371	0			
94469	39397	0			
94469	3139	0			
94467	76866	0			
94467	32741	0			
94453	55019	0			
94451	50687	0			
94448	58715	0			
94446	76277	0			
94444	81432	0			
94438	26665	0			
94436	77349	0			
94428	67456	0			
94412	87179	0			
94411	13447	0			
94405	87359	0			
94388	65534	0			
94379	4707	0			
94379	3225	0			
94375	94349	0			
94374	86480	0			
94371	34004	0			
94364	88833	0			
94361	43342	0			
94359	848	0			
94355	72153	0			
94351	17314	0			
94350	27059	0			
94345	91979	0			
94345	37004	0			
94340	18408	0			
94322	32811	0			
94314	92829	0			
94309	19320	0			
94307	15453	0			
94306	28158	0			
94303	96576	0			
94303	11840	0			
94299	36551	0			
94299	23714	0			
94297	65597	0			
94288	50492	0			
94275	51059	0			
94275	38215	0			
94274	38244	0			
94270	81932	0			
94270	29529	0			
94267	94216	0			
94261	49824	0			
94252	9845	0			
94250	95795	0			
94245	98370	0			
94245	20478	0			
94241	71713	0			
94230	10323	0			
94224	49882	0			
94210	33863	0			
94209	16891	0			
94207	61075	0			
94200	98081	0			
94198	76248	0			
94192	39882	0			
94189	39303	0			
94186	78784	0			
94184	50656	0			
94184	28235	0			
94183	39049	0			
94177	34155	0			
94174	14678	0			
94173	67986	0			
94173	38523	0			
94172	87240	0			
94171	42690	0			
94168	90670	0			
94159	11798	0			
94149	65219	0			
94146	73370	0			
94144	41716	0			
94140	36441	0			
94138	77364	0			
94135	38797	0			
94132	54579	0			
94130	39819	0			
94126	85537	0			
94122	87326	0			
94117	79536	0			
94117	78708	0			
94117	37137	0			
94100	84068	0			
94100	77008	0			
94094	44414	0			
94090	15298	0			
94086	53823	0			
94081	4934	0			
94075	80489	0			
94066	42989	0			
94062	87480	0			
94058	85776	0			
94048	62552	0			
94042	18933	0			
94036	5892	0			
94020	64557	0			
94018	59817	0			
94016	95997	0			
94015	92974	0			
94011	65137	0			
94011	46350	0			
94009	62604	0			
93993	3198	0			
93990	92225	0			
93981	76480	0			
93979	85042	0			
93975	62271	0			
93974	31631	0			
93973	3553	0			
93972	3014	0			
93968	23434	0			
93954	34314	0			
93951	83096	0			
93938	73192	0			
93937	61148	0			
93936	52329	0			
93927	56061	0			
93924	76010	0			
93921	30277	0			
93919	99212	0			
93918	78137	0			
93915	33690	0			
93914	26008	0			
93914	18842	0			
93911	21021	0			
93903	91990	0			
93895	37691	0			
93893	5332	0			
93892	69875	0			
93877	87106	0			
93870	38450	0			
93869	3560	0			
93854	2621	0			
93851	80296	0			
93848	59219	0			
93848	55046	0			
93842	76427	0			
93835	35762	0			
93833	51866	0			
93829	38053	0			
93829	26757	0			
93825	97666	0			
93824	57729	0			
93821	13591	0			
93820	92369	0			
93818	9140	0			
93818	7435	0			
93813	59295	0			
93810	3183	0			
93808	61098	0			
93788	10715	0			
93784	18157	0			
93782	90168	0			
93782	69509	0			
93778	2212	0			
93777	59629	0			
93773	18334	0			
93765	51966	0			
93765	44970	0			
93759	57487	0			
93755	63005	0			
93754	11036	0			
93740	29039	0			
93739	78694	0			
93738	43361	0			
93737	24750	0			
93735	10166	0			
93728	3602	0			
93718	60662	0			
93714	13081	0			
93711	57025	0			
93708	84253	0			
93706	36085	0			
93697	50906	0			
93694	22513	0			
93689	21530	0			
93687	86558	0			
93687	29626	0			
93677	84694	0			
93668	44503	0			
93665	36511	0			
93663	47181	0			
93659	96472	0			
93653	25652	0			
93649	14834	0			
93641	74844	0			
93636	8062	0			
93631	48442	0			
93626	11225	0			
93625	45691	0			
93623	10443	0			
93622	37310	0			
93614	76334	0			
93610	66356	0			
93607	61379	0			
93597	82897	0			
93597	58805	0			
93589	92699	0			
93588	45366	0			
93585	14566	0			
93575	35656	0			
93571	85282	0			
93569	80435	0			
93565	44846	0			
93563	57345	0			
93563	12177	0			
93558	2775	0			
93545	50882	0			
93544	9218	0			
93540	3315	0			
93539	63736	0			
93535	9527	0			
93519	83577	0			
93518	92726	0			
93516	62990	0			
93515	17672	0			
93511	92264	0			
93509	41677	0			
93508	69848	0			
93507	98910	0			
93493	6176	0			
93490	53713	0			
93488	85009	0			
93481	16244	0			
93477	50513	0			
93477	11921	0			
93476	21119	0			
93472	23076	0			
93462	79945	0			
93462	61505	0			
93452	4200	0			
93451	11058	0			
93449	16507	0			
93447	75410	0			
93446	96005	0			
